User,City,Year,Month,Day,Time,Amount,Is Fraud?,Mitigation,Outcome,weight
11,Muzaffarnagar,2025,12,6,20:14,504158.136,No,,,
23,Rewa,2025,4,3,6:36,306195.1248,No,,,
23,Rewa,2025,3,6,13:12,-3576901.76,No,,,
124,Thane,2025,4,13,6:15,1139443.64,No,,,
142,Mira-Bhayandar,2025,9,13,6:15,1285526.158,No,,,
111,Delhi,2025,12,22,13:25,444183.3608,No,,,
183,Belgaum,2025,2,25,6:16,1257388.892,No,,,
72,Alwar,2025,8,5,14:16,451352.582,No,,,
55,Surat,2025,4,29,13:55,87418.2456,No,,,
166,Gulbarga,2025,1,4,6:06,850516.3172,No,,,
43,Ludhiana,2025,8,7,13:10,520732.142,No,,,
184,Raichur,2025,3,8,6:03,834404.8416,No,,,
3,Jamshedpur,2025,11,25,13:04,-763175.16,No,,,
185,Jamshedpur,2025,5,31,6:27,1115469.148,No,,,
9,Hubballi-Dharwad,2025,4,21,6:42,314906.114,No,,,
170,Rourkela,2025,10,5,16:09,481339.9696,Yes,,,
101,Visakhapatnam,2025,8,12,6:55,276361.914,No,,,
189,Korba,2025,3,17,13:44,465382.6708,No,,,
15,Amritsar,2025,4,12,6:33,157568.6896,No,,,
106,Lucknow,2025,1,14,6:05,855989.5936,No,,,
185,Thane,2025,5,23,6:49,223479.2716,Yes,,,
100,Madurai,2025,3,15,6:47,344430.9712,No,,,
120,Lucknow,2025,8,8,6:18,1500371.529,No,,,
133,Ulhasnagar,2025,1,13,6:29,1191632.487,No,,,
87,Munger,2025,9,18,20:16,535995.6452,No,,,
120,Rajpur Sonarpur,2025,7,19,6:07,564209.9996,No,,,
112,Nanded,2025,1,12,20:19,682540.6936,No,,,
172,Panchkula,2025,2,9,5:48,1097661.728,No,,,
9,Rohtak,2025,6,3,20:08,717538.8272,No,,,
54,Mira-Bhayandar,2025,9,26,6:33,376345.5688,Yes,,,
181,Bhubaneswar,2025,10,3,6:10,978328.8844,No,,,
170,Jaipur,2025,9,24,7:02,243907.6976,No,,,
87,Muzaffarnagar,2025,10,5,6:49,234734.178,No,,,
118,Kalyan-Dombivali,2025,4,30,13:34,469545.4444,Yes,,,
53,Arrah,2025,7,30,6:43,918045.7556,No,,,
36,Bhilwara,2025,8,26,13:39,561743.1708,No,,,
89,Jaipur,2025,4,13,13:15,78938.5216,No,,,
68,Jalandhar,2025,3,9,6:21,323308.7496,No,,,
111,Delhi,2025,12,25,20:09,623259.714,No,,,
15,Varanasi,2025,7,15,6:10,1032830.383,No,,,
186,Katihar,2025,7,27,6:18,906097.0536,No,,,
188,Pimpri-Chinchwad,2025,2,2,9:40,1305569.142,No,,,
133,Panchkula,2025,12,12,22:46,1253997.003,No,,,
102,Korba,2025,12,5,6:24,705590.1252,No,,,
59,Parbhani,2025,7,29,6:56,615473.7856,No,,,
155,Saharanpur,2025,2,3,6:10,1001301.228,No,,,
131,Jamnagar,2025,7,20,8:51,1119400.656,No,,,
31,Kharagpur,2025,12,16,6:15,979562.2988,Yes,,,
174,Arrah,2025,5,27,6:46,276824.4444,No,,,
157,Sagar,2025,5,25,6:20,7256793.622,No,,,
181,Hapur,2025,9,24,8:43,3777331.6,No,,,
138,Nadiad,2025,12,20,20:02,748528.364,Yes,,,
117,Bhiwandi,2025,1,29,7:07,140069.6228,No,,,
80,Firozabad,2025,4,23,6:12,928221.4244,No,,,
178,Muzaffarpur,2025,2,18,6:44,348979.1868,No,,,
165,Nizamabad,2025,11,20,8:13,362700.922,No,,,
9,Burhanpur,2025,5,30,6:18,620099.0896,No,,,
6,Allahabad,2025,4,23,6:17,931998.756,No,,,
72,Alwar,2025,9,16,20:26,534376.7888,No,,,
155,Solapur,2025,1,2,9:41,430769.9792,No,,,
188,Kota,2025,12,6,5:58,998217.6916,No,,,
29,Nizamabad,2025,4,11,13:17,578163.0,No,,,
113,Coimbatore,2025,5,28,6:02,1336635.768,No,,,
73,Anantapur,2025,2,3,6:45,786147.5032,No,,,
185,Jamshedpur,2025,5,31,6:33,196035.8012,No,,,
161,Gwalior,2025,2,12,6:18,719003.5068,No,,,
160,Delhi,2025,1,24,7:17,1144916.917,Yes,,,
90,Gulbarga,2025,8,16,6:30,436243.2556,No,,,
79,Jalandhar,2025,12,11,13:04,107538.318,No,,,
52,Hyderabad,2025,12,20,20:45,766952.4916,No,,,
11,Vijayawada,2025,12,8,22:05,770884.0,No,,,
165,Guwahati,2025,11,5,6:12,740742.4356,No,,,
155,Mumbai,2025,1,25,6:53,335951.2472,No,,,
190,Saharanpur,2025,6,10,6:37,990585.94,No,,,
190,Rourkela,2025,4,30,6:27,617400.9956,Yes,,,
106,Lucknow,2025,1,28,6:23,971699.282,No,,,
147,Bangalore,2025,6,24,7:20,409801.9344,No,,,
180,Lucknow,2025,7,13,6:42,334949.098,No,,,
162,Thoothukudi,2025,5,14,6:21,847895.3116,No,,,
48,Vijayanagaram,2025,1,5,6:02,927373.452,No,,,
86,Parbhani,2025,6,19,8:37,410958.2604,No,,,
25,Meerut,2025,11,9,6:35,346666.5348,No,,,
182,Udaipur,2025,11,14,20:22,632972.8524,Yes,,,
116,Tiruvottiyur,2025,10,31,6:27,875261.6936,No,,,
44,Haridwar,2025,4,1,12:46,61439.4548,No,,,
128,Saharanpur,2025,2,24,6:13,1179452.52,No,,,
118,Ambernath,2025,3,26,6:07,820683.1064,No,,,
69,Ujjain,2025,6,18,6:07,1251915.616,No,,,
22,Kozhikode,2025,11,5,6:11,1090184.153,No,,,
128,Guntur,2025,2,21,6:08,709829.9872,No,,,
99,Hyderabad,2025,11,8,13:27,453433.9688,No,,,
147,Madurai,2025,8,5,6:24,939013.8004,No,,,
99,Aurangabad,2025,11,8,6:01,951579.2096,No,,,
162,Ghaziabad,2025,6,6,6:37,187941.5192,No,,,
105,Hubballi-Dharwad,2025,11,18,6:13,937780.386,No,,,
107,Saharanpur,2025,3,24,6:07,1176754.426,No,,,
167,Erode,2025,3,29,6:54,241826.3108,No,,,
77,Surat,2025,5,30,6:37,372645.3256,No,,,
26,Solapur,2025,4,13,7:06,1018491.941,No,,,
6,Ahmedabad,2025,5,23,6:30,380739.6076,No,,,
144,Gopalpur,2025,11,30,13:36,556038.6292,No,,,
118,Secunderabad,2025,5,2,6:00,672827.5552,No,,,
134,Satara,2025,3,23,20:21,772040.326,No,,,
41,Faridabad,2025,8,14,12:43,578163.0,No,,,
26,Noida,2025,6,18,6:49,-2875397.32,No,,,
3,Moradabad,2025,12,11,20:47,450350.4328,No,,,
67,Nizamabad,2025,11,18,6:09,1300095.866,No,,,
113,Asansol,2025,3,30,6:14,1068522.312,No,,,
75,Belgaum,2025,9,8,13:03,87572.4224,No,,,
84,Rourkela,2025,7,16,6:57,1274348.34,No,,,
172,Rourkela,2025,3,16,13:14,678377.92,Yes,,,
67,Nizamabad,2025,1,31,20:05,609846.3324,No,,,
98,Karol Bagh,2025,5,19,13:25,87186.9804,No,,,
149,Saharanpur,2025,12,29,6:08,783063.9672,No,,,
76,Asansol,2025,2,9,6:49,337724.2804,No,,,
119,Hubballi-Dharwad,2025,5,23,19:47,1035451.389,No,,,
164,Davanagere,2025,10,4,6:20,1002997.172,No,,,
181,Hapur,2025,9,19,22:18,1302023.076,No,,,
28,Haridwar,2025,12,17,6:58,195727.4476,No,,,
177,Ambattur,2025,1,6,6:58,238974.04,No,,,
94,Gaya,2025,2,25,12:19,585871.84,No,,,
50,Asansol,2025,1,17,9:56,274974.3228,No,,,
88,Durg,2025,1,19,6:40,322075.3352,Yes,,,
187,Bharatpur,2025,10,8,6:29,806190.4872,No,,,
94,Naihati,2025,3,14,6:14,554959.3916,No,,,
63,Ludhiana,2025,8,15,6:01,983108.3652,No,,,
121,Korba,2025,9,21,6:55,291625.4172,No,,,
46,Jammu,2025,11,10,6:25,1053335.898,No,,,
15,Bidhannagar,2025,5,26,7:04,1232412.251,No,,,
25,Purnia,2025,11,1,6:40,354760.8168,No,,,
25,Meerut,2025,2,11,7:21,349210.452,No,,,
29,Mumbai,2025,5,18,6:06,300490.5832,No,,,
27,Bhagalpur,2025,8,20,9:59,531909.96,No,,,
122,Shahjahanpur,2025,12,19,5:16,843655.4496,No,,,
35,Surat,2025,4,12,13:38,466461.9084,No,,,
66,Moradabad,2025,9,18,6:49,277826.5936,No,,,
171,Bangalore,2025,11,25,14:22,5735685.314,No,,,
91,Amritsar,2025,1,5,13:47,21970.194,No,,,
127,Delhi,2025,12,1,6:29,922439.7944,No,,,
33,Yamunanagar,2025,8,17,6:38,324002.5452,No,,,
37,Erode,2025,10,30,6:26,1029053.052,Yes,,,
8,Thoothukudi,2025,11,28,11:47,12719.586,No,,,
33,Yamunanagar,2025,6,14,20:07,561434.8172,No,,,
53,Haridwar,2025,9,9,6:29,778130.3096,No,,,
34,Bhatpara,2025,11,21,9:53,748759.6292,No,,,
17,Mau,2025,12,15,13:33,506162.4344,No,,,
23,Guwahati,2025,6,1,13:06,94818.732,No,,,
88,Visakhapatnam,2025,2,26,13:31,411497.8792,No,,,
40,Bikaner,2025,2,1,13:00,488740.456,No,,,
70,Davanagere,2025,1,26,6:30,249149.7088,No,,,
96,Kakinada,2025,10,23,19:09,69765.002,No,,,
132,Bhopal,2025,10,6,6:51,229183.8132,No,,,
8,Bidhannagar,2025,3,4,17:32,49644.9296,No,,,
152,Siliguri,2025,8,6,6:19,1004307.675,No,,,
120,Silchar,2025,7,21,23:45,2335778.52,Yes,,,
16,Jaipur,2025,10,27,20:12,561357.7288,No,,,
167,Mirzapur,2025,2,20,13:09,518804.932,No,,,
175,Ranchi,2025,9,28,6:27,623490.9792,No,,,
12,Bharatpur,2025,5,13,13:25,473322.776,No,,,
53,Gopalpur,2025,7,7,6:14,1107374.866,No,,,
154,Etawah,2025,11,1,6:16,1039074.544,No,,,
143,Kakinada,2025,10,10,16:35,127504.2136,No,,,
36,Vadodara,2025,6,7,6:13,870559.3012,Yes,,,
40,Bikaner,2025,5,1,16:40,166742.2092,No,,,
71,Erode,2025,4,20,20:52,354375.3748,No,,,
93,Panihati,2025,9,12,6:42,150168.2032,No,,,
118,Srinagar,2025,3,26,14:50,943330.7508,No,,,
71,Bidar,2025,3,16,9:37,437014.1396,Yes,,,
88,Agra,2025,12,22,6:03,930534.0764,No,,,
143,Nanded,2025,9,27,6:24,725787.286,No,,,
7,Bhilai,2025,11,8,5:36,803569.4816,No,,,
48,Durg,2025,12,30,8:37,210297.1552,No,,,
136,Panihati,2025,7,25,6:49,404637.0116,No,,,
171,Bangalore,2025,1,12,6:50,395617.6688,No,,,
98,Imphal,2025,2,13,6:04,1208591.935,No,,,
102,Etawah,2025,1,25,19:28,119255.7548,No,,,
21,Baranagar,2025,6,13,6:20,1027202.93,Yes,,,
86,Katihar,2025,3,31,6:42,350289.6896,No,,,
102,Etawah,2025,2,15,6:58,223248.0064,No,,,
47,Cuttack,2025,4,19,0:03,159033.3692,No,,,
52,Bhilwara,2025,1,24,13:51,-755466.32,No,,,
72,Nadiad,2025,10,3,10:20,15648.9452,No,,,
4,Ahmedabad,2025,12,25,6:29,1077695.832,No,,,
62,Udaipur,2025,8,9,6:24,936392.7948,No,,,
41,Nashik,2025,6,28,7:00,323231.6612,No,,,
63,Ludhiana,2025,7,12,6:37,290469.0912,No,,,
23,Khammam,2025,4,28,20:29,644536.1124,No,,,
170,Jaipur,2025,9,28,9:58,476406.312,No,,,
113,Coimbatore,2025,5,23,11:39,242443.018,No,,,
130,Maheshtala,2025,5,19,6:03,1022346.361,No,,,
150,Cuttack,2025,3,15,6:13,1195178.554,No,,,
95,Satara,2025,8,27,9:58,1420585.035,No,,,
17,Sambalpur,2025,3,9,6:57,336953.3964,No,,,
103,Mau,2025,7,21,6:28,443720.8304,No,,,
112,Nanded,2025,2,14,13:06,1364464.68,No,,,
142,Gurgaon,2025,9,5,21:57,215153.7244,No,,,
83,Chennai,2025,3,27,12:06,92814.4336,No,,,
25,Meerut,2025,1,31,13:40,84180.5328,No,,,
54,New Delhi,2025,12,19,6:27,1079237.6,Yes,,,
69,Gandhidham,2025,10,31,6:20,1031057.35,No,,,
123,Yavatmal,2025,3,1,13:26,-562745.32,No,,,
109,Sambhal,2025,7,28,6:26,1231333.013,No,,,
68,Ranchi,2025,5,5,6:15,1175752.277,Yes,,,
188,Kota,2025,11,29,6:12,851595.5548,No,,,
116,Tiruvottiyur,2025,10,21,22:12,1661871.727,No,,,
46,Jammu,2025,1,18,6:58,257860.698,No,,,
20,Shahjahanpur,2025,2,17,10:43,224173.0672,No,,,
30,Kozhikode,2025,6,4,6:15,373570.3864,No,,,
47,Cuttack,2025,8,3,6:53,287616.8204,No,,,
31,Parbhani,2025,10,25,13:53,447575.2504,No,,,
36,Noida,2025,7,20,13:24,735962.9548,No,,,
55,Surat,2025,4,7,20:56,755774.6736,No,,,
33,Siliguri,2025,9,18,6:22,874953.34,No,,,
171,Bangalore,2025,11,25,14:22,5735685.314,No,,,
16,Bhavnagar,2025,9,22,6:32,506085.346,No,,,
100,Surat,2025,5,12,6:35,295479.8372,No,,,
78,Kharagpur,2025,11,4,6:51,317218.766,No,,,
187,Bhubaneswar,2025,11,5,14:06,452894.35,Yes,,,
22,Kozhikode,2025,10,7,6:22,932769.64,No,,,
76,Asansol,2025,11,18,6:23,761170.8616,No,,,
185,Sambhal,2025,5,26,6:40,392379.956,Yes,,,
165,Bhatpara,2025,11,13,8:22,1217996.72,No,,,
156,Bilaspur,2025,3,19,10:38,439712.2336,No,,,
50,Saharanpur,2025,1,1,6:14,685161.6992,Yes,,,
33,Panihati,2025,7,22,13:57,-709213.28,No,,,
128,Guntur,2025,1,5,6:42,328782.026,No,,,
177,Bellary,2025,12,6,6:22,707594.4236,No,,,
106,Lucknow,2025,2,13,6:18,205209.3208,No,,,
109,Belgaum,2025,8,10,6:19,988042.0228,No,,,
54,Berhampur,2025,2,11,7:00,220087.382,No,,,
147,Bangalore,2025,7,1,6:10,1082089.871,No,,,
36,Noida,2025,7,31,13:44,40779.7636,No,,,
62,Karimnagar,2025,9,29,20:14,1025121.543,No,,,
81,Naihati,2025,10,21,16:51,234888.3548,Yes,,,
97,Sambalpur,2025,7,6,6:37,306580.5668,No,,,
47,Kozhikode,2025,4,16,6:18,906636.6724,No,,,
22,Jalandhar,2025,12,12,13:17,1222467.847,No,,,
117,Belgaum,2025,1,3,12:45,95049.9972,No,,,
55,Bhilai,2025,8,29,6:14,1212138.002,Yes,,,
111,Yavatmal,2025,11,29,13:47,243445.1672,No,,,
30,Kanpur,2025,7,12,12:42,78090.5492,No,,,
92,Kharagpur,2025,7,4,12:06,81790.7924,Yes,,,
102,Etawah,2025,2,14,19:23,571995.928,No,,,
10,Hospet,2025,10,9,6:07,627653.7528,No,,,
64,Nashik,2025,12,28,6:35,283299.87,No,,,
26,Jamshedpur,2025,4,25,6:46,318606.3572,No,,,
13,Surat,2025,7,14,13:31,392919.5748,No,,,
189,Vasai-Virar,2025,2,13,6:15,1251453.086,No,,,
62,Udaipur,2025,8,21,6:05,1053490.074,No,,,
154,Gandhidham,2025,12,20,6:48,304807.5336,No,,,
49,Bhubaneswar,2025,5,1,6:04,801488.0948,No,,,
130,Maheshtala,2025,6,16,6:00,1135743.397,No,,,
145,Sagar,2025,3,11,6:14,659337.0852,No,,,
114,Gaya,2025,6,13,6:09,1432379.56,No,,,
90,Gulbarga,2025,11,5,14:25,28676.8848,No,,,
79,Jalandhar,2025,2,4,6:55,344045.5292,No,,,
67,Nizamabad,2025,2,11,13:17,531832.8716,No,,,
177,Ambattur,2025,12,7,6:27,919741.7004,No,,,
158,Arrah,2025,9,5,23:15,925060.8,No,,,
184,Varanasi,2025,3,26,13:07,-462530.4,No,,,
24,Jabalpur,2025,8,25,6:28,569606.1876,No,,,
139,Salem,2025,3,4,13:41,451892.2008,No,,,
179,Aligarh,2025,4,25,12:23,247376.6756,No,,,
35,Silchar,2025,3,25,6:58,351368.9272,Yes,,,
13,Berhampur,2025,9,29,6:58,248841.3552,Yes,,,
141,Mathura,2025,7,16,14:07,531061.9876,No,,,
110,Guwahati,2025,9,15,20:24,687165.9976,No,,,
160,Warangal,2025,12,29,5:30,1195024.377,No,,,
27,Hospet,2025,9,9,6:34,300876.0252,No,,,
152,Parbhani,2025,6,13,6:19,914114.2472,No,,,
39,Vijayawada,2025,9,4,9:48,477408.4612,No,,,
32,Kolkata,2025,3,5,6:26,1170741.531,No,,,
32,Vijayanagaram,2025,3,16,20:15,475249.986,No,,,
155,Saharanpur,2025,2,14,20:13,714609.468,No,,,
127,Chandigarh,2025,10,29,6:04,886670.7768,No,,,
100,Begusarai,2025,3,15,5:04,371026.4692,No,,,
69,Jalandhar,2025,7,6,20:12,579010.9724,No,,,
167,Mirzapur,2025,4,8,6:01,1088334.031,No,,,
75,Sambhal,2025,9,11,6:58,380354.1656,No,,,
156,Dhanbad,2025,3,13,6:27,406872.5752,No,,,
84,Indore,2025,8,21,21:42,211993.1,No,,,
72,Nadiad,2025,9,29,6:31,314674.8488,No,,,
88,Mysore,2025,12,23,13:57,440714.3828,Yes,,,
58,Kakinada,2025,2,28,6:09,977403.8236,No,,,
143,Kakinada,2025,9,30,6:37,233115.3216,No,,,
96,Tiruppur,2025,10,11,6:01,1062817.771,No,,,
45,Sri Ganganagar,2025,5,29,16:26,108386.2904,No,,,
171,Bangalore,2025,12,28,22:31,-1364464.68,No,,,
73,Gandhidham,2025,12,27,5:41,898156.9484,No,,,
104,Jalgaon,2025,3,4,6:58,352525.2532,No,,,
173,Panchkula,2025,4,6,6:19,1042158.08,No,,,
119,Meerut,2025,6,15,13:54,494753.3512,No,,,
23,Khammam,2025,2,17,6:40,296327.8096,No,,,
179,Haridwar,2025,5,14,6:16,333638.5952,Yes,,,
120,Lucknow,2025,7,20,6:16,1091263.39,No,,,
64,Silchar,2025,11,10,6:01,945874.668,No,,,
27,Latur,2025,8,29,7:00,368097.11,No,,,
151,Purnia,2025,5,25,20:17,1363770.884,No,,,
118,Hapur,2025,4,30,6:20,337570.1036,Yes,,,
102,Naihati,2025,4,3,6:42,379120.7512,No,,,
170,Nagpur,2025,11,4,16:34,854602.0024,No,,,
150,Tiruppur,2025,3,10,13:08,508783.44,No,,,
29,Bhopal,2025,5,16,14:14,-493365.76,Yes,,,
60,Durg,2025,2,7,6:30,284147.8424,No,,,
48,Jamnagar,2025,2,14,20:19,502308.0144,No,,,
142,Gurgaon,2025,8,19,7:17,295094.3952,No,,,
7,Guntur,2025,8,17,6:23,916658.1644,No,,,
109,Chennai,2025,7,14,6:31,365244.8392,No,,,
145,Bhilai,2025,4,8,13:48,47409.366,No,,,
167,Mirzapur,2025,4,1,6:21,547635.9936,No,,,
66,Rajkot,2025,7,9,13:01,437630.8468,No,,,
157,Sagar,2025,5,11,6:27,773042.4752,No,,,
22,Jalandhar,2025,1,3,11:29,7954443.642,No,,,
161,Jabalpur,2025,4,6,10:04,195419.094,No,,,
25,Meerut,2025,1,30,6:27,1290536.904,No,,,
76,Ulhasnagar,2025,2,28,6:13,980949.89,Yes,,,
152,Bellary,2025,7,8,13:32,438401.7308,No,,,
29,Bhilwara,2025,3,28,6:17,519652.9044,No,,,
44,Ahmedabad,2025,4,18,13:24,-670669.08,No,,,
138,Dhanbad,2025,11,4,6:20,1019648.267,No,,,
137,Tiruchirappalli,2025,10,12,6:43,185243.4252,Yes,,,
122,Jalandhar,2025,12,20,7:18,659105.82,No,,,
132,Raurkela Industrial Township,2025,11,22,6:01,1023502.687,No,,,
104,Jalgaon,2025,1,26,13:59,93585.3176,No,,,
48,Vijayanagaram,2025,12,4,20:11,1243435.892,No,,,
66,Rajkot,2025,9,19,6:34,241749.2224,No,,,
35,Haridwar,2025,4,4,6:58,921514.7336,No,,,
173,Panchkula,2025,4,27,13:01,1322066.06,No,,,
111,Yavatmal,2025,12,23,6:55,340268.1976,No,,,
77,Surat,2025,3,22,17:52,56891.2392,No,,,
88,Visakhapatnam,2025,3,29,6:41,274280.5272,No,,,
181,Bidar,2025,8,29,6:02,217466.3764,No,,,
30,Kanpur,2025,6,13,10:30,10098.5804,No,,,
112,Chandigarh,2025,2,7,9:52,486813.246,No,,,
97,Parbhani,2025,5,10,19:28,108232.1136,No,,,
117,Howrah,2025,1,11,20:40,416354.4484,No,,,
4,Vasai-Virar,2025,1,29,6:01,1035451.389,Yes,,,
166,Indore,2025,2,16,6:51,311591.3128,No,,,
178,Kollam,2025,2,12,22:12,1555412.647,No,,,
108,Imphal,2025,5,13,16:58,498684.8596,No,,,
133,Panchkula,2025,1,22,21:59,186245.5744,No,,,
176,Bareilly,2025,10,16,6:31,1063742.832,No,,,
135,Gandhidham,2025,5,9,6:02,960290.1988,No,,,
29,Nizamabad,2025,5,29,6:20,991048.4704,No,,,
110,Jalandhar,2025,10,5,6:22,1049250.212,No,,,
116,Salem,2025,11,9,6:10,758087.3256,No,,,
81,Hapur,2025,9,13,11:56,316216.6168,No,,,
140,Munger,2025,5,13,6:34,231881.9072,No,,,
178,Puducherry,2025,3,5,19:03,83563.8256,Yes,,,
176,Rajkot,2025,11,29,6:04,1332704.259,No,,,
86,Ambattur,2025,6,27,6:11,1079237.6,Yes,,,
22,Jalandhar,2025,10,28,20:16,457673.8308,No,,,
188,Pimpri-Chinchwad,2025,1,13,13:17,726249.8164,No,,,
160,Tiruvottiyur,2025,2,2,5:34,1285911.6,No,,,
24,Lucknow,2025,9,1,20:19,644921.5544,No,,,
175,Ambernath,2025,9,28,6:06,300644.76,No,,,
166,Indore,2025,1,18,20:39,1482024.49,No,,,
99,Aurangabad,2025,9,30,6:54,255316.7808,No,,,
113,Asansol,2025,4,16,8:43,450735.8748,No,,,
76,Asansol,2025,12,8,6:47,964761.326,No,,,
11,Vijayawada,2025,11,1,6:23,1272035.688,No,,,
64,Silchar,2025,11,16,6:06,678609.1852,No,,,
153,Mathura,2025,9,18,6:19,961677.79,No,,,
1,Imphal,2025,9,30,20:07,617092.642,No,,,
64,Vijayawada,2025,2,20,20:16,1675516.374,No,,,
76,Vijayanagaram,2025,11,26,17:12,217389.288,No,,,
103,Mau,2025,8,5,16:51,149782.7612,No,,,
175,Ranchi,2025,9,13,6:20,1411180.25,No,,,
66,Moradabad,2025,10,4,5:48,1176523.161,No,,,
66,Meerut,2025,10,17,6:25,274049.262,Yes,,,
141,Purnia,2025,5,27,6:49,288618.9696,No,,,
86,Parbhani,2025,8,1,6:34,285612.522,No,,,
43,Bareilly,2025,9,5,6:36,179924.3256,No,,,
86,Katihar,2025,8,3,10:34,114861.716,No,,,
27,Latur,2025,9,27,6:35,341347.4352,No,,,
34,Bhilwara,2025,11,1,16:16,92274.8148,Yes,,,
95,Bhatpara,2025,8,26,7:07,331634.2968,No,,,
80,Rajkot,2025,5,10,6:32,271813.6984,No,,,
174,Rajpur Sonarpur,2025,7,11,8:17,289929.4724,No,,,
69,Jalandhar,2025,10,12,11:35,12025.7904,No,,,
111,Yavatmal,2025,11,22,6:16,901317.5728,No,,,
121,Kozhikode,2025,9,9,6:29,966765.6244,Yes,,,
3,Jamshedpur,2025,12,2,12:34,-385442.0,No,,,
127,Delhi,2025,10,6,6:58,344430.9712,No,,,
34,Rajpur Sonarpur,2025,12,13,20:45,350443.8664,No,,,
183,Rajpur Sonarpur,2025,2,14,6:12,1107683.22,Yes,,,
29,Mumbai,2025,3,13,20:33,456286.2396,No,,,
79,Satara,2025,12,6,9:43,461374.074,No,,,
17,Mau,2025,1,22,6:12,604218.8792,No,,,
190,Saharanpur,2025,5,3,6:56,374418.3588,No,,,
96,Tiruppur,2025,3,27,6:20,1033447.09,No,,,
114,Dindigul,2025,6,11,6:05,876186.7544,No,,,
13,Raipur,2025,10,7,21:40,1141987.558,No,,,
143,Etawah,2025,10,29,10:49,197808.8344,No,,,
40,Bikaner,2025,5,20,7:03,257321.0792,No,,,
171,Bangalore,2025,12,9,22:31,1958045.36,No,,,
39,Jodhpur,2025,12,29,16:31,870250.9476,No,,,
37,Gaya,2025,2,10,6:27,709675.8104,No,,,
7,Hubballi-Dharwad,2025,11,4,6:53,306580.5668,Yes,,,
90,Chennai,2025,11,13,13:10,524201.12,No,,,
108,Rajkot,2025,5,10,6:24,902165.5452,No,,,
13,Raipur,2025,9,15,11:42,13644.6468,No,,,
148,Karol Bagh,2025,9,25,13:23,-693795.6,No,,,
87,Purnia,2025,8,25,9:26,578317.1768,No,,,
100,Begusarai,2025,5,3,6:27,950654.1488,No,,,
84,Erode,2025,9,30,6:25,767569.1988,No,,,
77,Loni,2025,3,19,6:09,1027742.549,No,,,
107,Rohtak,2025,3,4,13:10,82561.6764,No,,,
30,Kozhikode,2025,8,5,6:04,1223007.466,No,,,
35,Haridwar,2025,4,13,20:34,1993428.936,No,,,
164,Katihar,2025,9,26,13:03,793470.9012,No,,,
180,Lucknow,2025,8,10,6:08,830010.8028,No,,,
71,Yavatmal,2025,7,6,6:57,320919.0092,No,,,
52,Mirzapur,2025,10,1,16:27,146853.402,Yes,,,
123,Yavatmal,2025,2,5,6:58,343505.9104,No,,,
78,Kharagpur,2025,9,22,6:21,921283.4684,No,,,
5,Jammu,2025,4,13,9:39,397236.5252,Yes,,,
30,Bhiwandi,2025,8,23,14:06,26055.8792,Yes,,,
137,Dhanbad,2025,8,29,13:54,622411.7416,Yes,,,
126,Vijayawada,2025,8,21,13:09,-393150.84,No,,,
6,Allahabad,2025,5,3,6:39,277595.3284,No,,,
43,Thane,2025,6,14,19:00,118407.7824,No,,,
44,Haridwar,2025,12,11,6:43,297407.0472,No,,,
128,Saharanpur,2025,2,26,5:12,2428284.6,No,,,
4,Vijayawada,2025,12,23,14:01,27906.0008,No,,,
20,Shahjahanpur,2025,4,4,13:09,-462530.4,No,,,
153,Belgaum,2025,8,11,9:48,626111.9848,Yes,,,
34,Hapur,2025,12,19,13:28,467926.588,No,,,
125,Hospet,2025,6,1,20:13,637829.4216,No,,,
46,Nadiad,2025,2,17,7:22,264413.212,No,,,
19,Burhanpur,2025,12,16,13:46,52420.112,No,,,
47,Kozhikode,2025,5,19,6:14,896306.8268,No,,,
138,Ahmednagar,2025,11,5,11:18,2121549.856,No,,,
163,Bhilai,2025,7,12,20:24,2137352.978,No,,,
158,Jamnagar,2025,9,2,13:12,454821.56,No,,,
76,Ambernath,2025,2,23,6:22,964144.6188,Yes,,,
127,Latur,2025,12,11,5:32,1093113.512,No,,,
39,Bhatpara,2025,12,27,20:07,741050.7892,Yes,,,
56,Mirzapur,2025,11,8,13:51,528980.6008,No,,,
171,Karol Bagh,2025,11,24,20:00,685315.876,No,,,
3,Sri Ganganagar,2025,12,2,6:13,1137362.254,Yes,,,
17,Mau,2025,1,25,6:28,244061.8744,No,,,
40,Bhubaneswar,2025,3,22,20:49,353604.4908,No,,,
6,Ahmedabad,2025,4,28,6:31,303188.6772,No,,,
35,Haridwar,2025,3,29,16:34,103992.2516,No,,,
111,Delhi,2025,12,20,6:58,224789.7744,No,,,
81,Hapur,2025,7,18,6:22,1039074.544,No,,,
170,Jamshedpur,2025,10,19,16:32,206905.2656,No,,,
156,Bilaspur,2025,3,22,6:56,285766.6988,No,,,
65,Ahmedabad,2025,7,1,8:11,367634.5796,No,,,
50,Farrukhabad,2025,8,25,6:59,297946.666,Yes,,,
73,Gandhidham,2025,1,13,9:48,585023.8676,No,,,
113,Coimbatore,2025,4,4,6:19,1237422.997,No,,,
51,Visakhapatnam,2025,9,7,13:03,-655251.4,No,,,
119,Ambernath,2025,6,14,6:23,891218.9924,No,,,
78,Kochi,2025,10,11,6:19,933000.9052,No,,,
105,Hubballi-Dharwad,2025,11,20,13:42,48411.5152,No,,,
83,Chennai,2025,6,13,6:06,243522.2556,No,,,
56,Mirzapur,2025,12,25,20:17,64908.4328,No,,,
